price,logPrice,pricePerSqft,propertyType,postalCode,postalFsa,submarketCluster,livingAreaSqft,bedrooms,bathrooms,latitude,longitude,lat_x_lon,lat_sq,lon_sq,propertyTax
1199000.0,13.996998434009653,1487.5930521091811,Condo,V6B0P3,V6B,cluster-05,806.0,2.0,2.0,49.2749484,-123.1140814,-6066.4400082984,2428.0205398226626,15157.077038965826,2973.0
1649000.0,14.315679601541737,1050.3184713375797,Duplex,V5M3E6,V5M,cluster-08,1570.0,4.0,4.0,49.2536291,-123.0297049,-6059.6594534270525,2425.9199795203667,15136.308287781085,
625000.0,13.34550692871854,1064.7359454855196,Condo,V6E4P5,V6E,cluster-01,587.0,1.0,1.0,49.287292,-123.1238855,-6068.442896813066,2429.237152693264,15159.49118061711,1737.0
599900.0,13.304518253641184,914.4817073170732,Condo,V6R4H8,V6R,cluster-03,656.0,1.0,1.0,49.2689504,-123.1899422,-6069.439152030667,2427.4294735176604,15175.761859239345,1862.0
1499000.0,14.220308777084735,1136.467020470053,Duplex,V5R1R6,V5R,cluster-08,1319.0,3.0,3.0,49.2451991,-123.0526786,-6059.753657445309,2425.089634398641,15141.961710634896,
600000.0,13.304684934198283,1077.1992818671454,Condo,V6B6H4,V6B,cluster-05,557.0,1.0,1.0,49.2840532,-123.1132837,-6067.521623497493,2428.91789982043,15156.880623396684,
1588000.0,14.277985920789218,1207.6045627376425,Detached,V5N2W6,V5N,cluster-09,1315.0,3.0,3.0,49.2466521,-123.0751838,-6061.040758742156,2425.232743058434,15147.500867403784,
1199000.0,13.996998434009653,1451.5738498789349,Condo,V5Z0K1,V5Z,cluster-11,826.0,2.0,2.0,49.2396118,-123.1170104,-6062.233798072562,2424.539370214699,15157.798249833708,
3149900.0,14.962881264266152,1671.9214437367305,Condo,V5Z2H2,V5Z,cluster-11,1884.0,3.0,3.0,49.2463876,-123.1170313,-6063.069043561131,2425.2066916494337,15157.80339612518,
930000.0,13.742939865129438,902.0368574199806,Condo,V6H1S5,V6H,cluster-06,1031.0,2.0,1.0,49.2575388,-123.138386,-6065.4938261643765,2426.3051286335053,15163.062106684994,2521.0
