price,logPrice,pricePerSqft,propertyType,postalCode,postalFsa,submarketCluster,livingAreaSqft,bedrooms,bathrooms,latitude,longitude,lat_x_lon,lat_sq,lon_sq,propertyTax,ageYears,h3Cell,assessedValue,salePrice,saleDate,timeAdjustmentFactor,bedroomsImputed
597400.0,13.300342184764146,355.5952380952381,Detached,B3E1E2,B3E,cluster-08,1680.0,4.0,2,44.727999,-63.385598,-2835.110963958402,2000.5938945440007,4017.734033817604,,54.0,882b012423fffff,557500,515000.0,2022-03-15,1.16,False
668160.0,13.412282944796301,282.6395939086294,Duplex,B3P1G9,B3P,cluster-04,2364.0,3.0,4,44.620978,-63.61415,-2838.5255876387,1991.0316776764842,4046.7600802225,,16.0,882b0e96c9fffff,592700,576000.0,2022-03-15,1.16,False
574200.0,13.2607330466691,311.3882863340564,Detached,B4B1W1,B4B,cluster-06,1844.0,3.0,3,44.772209,-63.769062,-2855.081771597958,2004.5506987396807,4066.4932683598436,,25.0,882b0e905dfffff,587600,495000.0,2022-03-15,1.16,False
903523.9999999999,13.714057952026312,423.5930614158462,Detached,B4B2E5,B4B,cluster-02,2133.0,3.0,3,44.711759,-63.768103,-2851.184053223177,1999.141392874081,4066.3709602186095,,7.0,882b0e90ddfffff,858600,778900.0,2022-03-15,1.16,False
646120.0,13.378740524027695,330.15840572304546,Duplex,B3T1N1,B3T,cluster-02,1957.0,5.0,3,44.641875,-63.70565,-2843.93966409375,1992.8970035156249,4058.4098419224997,,38.0,882b0e9445fffff,519800,557000.0,2022-03-15,1.16,False
193430.0,12.172670968896144,54.060927892677476,Detached,B2T0M5,B2T,cluster-06,3578.0,6.0,3,44.822499,-63.645661,-2852.757576526839,2009.056416605001,4050.7701641269205,,4.0,882b01289dfffff,1272700,166750.0,2022-03-15,1.16,False
881599.9999999999,13.689493717380786,282.56410256410254,Detached,B2V1A6,B2V,cluster-01,3120.0,3.0,4,44.654788,-63.487394,-2835.0161197424723,1994.0500913249443,4030.6491969112362,,13.0,882b0c5b1dfffff,788600,760000.0,2022-03-15,1.16,False
929159.9999999999,13.74203623116877,420.6247170665459,Detached,B3L2A5,B3L,cluster-04,2209.0,6.0,3,44.651983,-63.613342,-2840.4618655571862,1993.799585832289,4046.657280408964,,76.0,882b0e9651fffff,852800,801000.0,2022-03-15,1.16,False
927999.9999999999,13.740787011768338,365.93059936908514,Detached,B2T1J1,B2T,cluster-06,2536.0,3.0,3,44.835505,-63.614468,-2852.18679808634,2010.2225086050248,4046.8005389230243,,32.0,882b0128d9fffff,737900,800000.0,2022-03-15,1.16,False
284200.0,12.557433494645137,204.60763138948883,Detached,B3T2C8,B3T,cluster-10,1389.0,3.0,2,44.574119,-63.707642,-2839.712015717398,1986.8520846261613,4058.663649200164,,26.0,882b0e948dfffff,403000,245000.0,2022-03-15,1.16,False
511559.99999999994,13.145220159547256,388.4282460136674,Detached,B3G0A3,B3G,cluster-01,1317.0,4.0,2,44.610586,-63.465917,-2831.2517483973616,1990.104383263396,4027.922620650889,,21.0,882b0c5851fffff,412700,441000.0,2022-03-15,1.16,False
614800.0,13.329052290646578,376.2545899632803,Detached,B3Z1J4,B3Z,cluster-07,1634.0,2.0,2,44.708053,-63.828491,-2853.647558538023,1998.810003050809,4074.076263337081,,39.0,882b0e90a1fffff,519000,530000.0,2022-03-15,1.16,False
266800.0,12.494254593023605,156.0233918128655,Detached,B2T1G7,B2T,cluster-06,1710.0,3.0,2,44.787504,-63.639179,-2850.2399840192156,2005.920514550016,4049.9451037940407,,70.0,882b012d43fffff,467600,230000.0,2022-03-15,1.16,True
577100.0,13.265770840699059,349.33414043583537,Detached,B3T1N8,B3T,cluster-02,1652.0,3.0,2,44.656783,-63.747516,-2846.7589888010275,1994.2282679090888,4063.7457961702557,,28.0,882b0e9737fffff,510500,497500.0,2022-03-15,1.16,False
